(347.4663343003512, 290.02942449196144, 398.52586651547443)
(339.95703971450826, 288.478718359829, 415.2017979401573)
(351.6732939161111, 284.82192080366355, 429.1640773844184)
(350.24327435466705, 270.9221632274255, 407.26038772348767)
(366.1940726502708, 258.69994126202255, 408.0451794036112)
(339.74527853965463, 259.63152948487703, 424.3806345184245)
(367.3165671314132, 257.9586018802626, 442.9407421431363)
(370.8269627045041, 225.932858065729, 445.7079157709488)
(382.77877425343837, 209.50906646271318, 446.5811303080971)
(392.6779235297417, 232.53047131569045, 467.2170540390291)
(391.8447767142247, 226.13520974564145, 482.7593439014289)
(407.35085660970327, 217.68089570047778, 486.13209429652284)
(406.8035211470456, 209.44996626327554, 497.2709102955392)
(398.39686253028987, 199.1251660941561, 502.05741631863094)
(388.19471072738725, 186.8311629016085, 493.5246703724953)
(392.8512232998743, 174.1010601454626, 500.6746264501486)
(393.6731192282936, 162.46454481739613, 511.2558938699077)
(396.29153580459626, 155.62967695202974, 524.6822015873521)
(394.8819547298072, 135.51794236663704, 529.8957154696163)
(374.56964226523434, 137.21618065516705, 530.1412318828874)
(375.8139495018607, 151.02431277269724, 526.23583603405)
(374.785410280238, 167.3363504700453, 521.0368715879088)
(385.28811591705374, 174.94599072144274, 530.8151286412331)
(394.3560198757325, 179.84053686257073, 519.9719378342035)
(412.739192418361, 198.66051805278923, 519.4042157559193)
(426.3045855716412, 196.1984837854825, 509.1583365215722)
(425.43260330647627, 187.22785458677555, 496.7895243266038)
(416.42496899246254, 189.73069664856584, 485.1034284273669)
(417.3003210911933, 203.90011513594845, 478.5821121570018)
(417.0962816192978, 218.67921297473748, 470.69428973334743)
(428.2636419749572, 216.43860907087569, 481.21507601058534)
(425.85158988627126, 211.9557719844784, 496.00220323489555)
(441.6399490225133, 203.28478965112095, 476.7784275078053)
(447.71168285289144, 217.74765622697646, 474.48916974910276)
(448.6230205762227, 235.34322060736545, 468.6164973400413)
(454.63671920070334, 226.1822108839613, 492.4233641754457)
(455.6594687860361, 230.84026399942502, 512.5247609060865)
(447.7132058237327, 214.12161773650567, 529.3195031042032)
(431.96916902496696, 235.59435056256677, 520.6800891710454)
(419.4185092279219, 220.02725438672633, 520.9581750680396)
(414.3453033163392, 234.2763617013921, 510.78433821746273)
(400.0395600022717, 246.93116971860928, 514.0319356023176)
(399.7353028909995, 258.5650527094054, 491.81553148635305)
(407.14211875647237, 268.05631773851763, 500.5584371265216)
(398.2740966255713, 276.04364881356776, 511.35664604410846)
(394.1478194368748, 290.79804129048586, 510.9919276858184)
(379.831830429024, 295.12906314327483, 515.4573321923897)
(365.4909054894856, 304.00160595017906, 511.6186715742047)
(373.1004164411547, 312.8123520854619, 499.4601860259429)
(382.4337443149751, 318.0547830917007, 488.3968813283245)
(399.6553346768433, 320.67874501109867, 488.29781586483836)
(403.88764598976474, 314.9629438415637, 477.09156810446314)
(400.2836399855069, 298.968985586551, 486.2950780461518)
(400.59655880182663, 279.14162059009533, 483.48110059615925)
(420.06250244745394, 273.8050888712654, 475.60851374808544)
(425.8780840595635, 262.573962131997, 487.42699150622093)
(436.41514834813853, 254.43166013376432, 505.010167168686)
(434.90451184263634, 238.1515333768906, 496.37297783043874)
(454.00011432294946, 265.3846067706445, 498.9524057587614)
(447.0479788059324, 279.19889444741585, 513.2429886712895)
(457.8049973874801, 276.64335135375296, 521.972595080281)
(470.31468242681746, 279.36606794215237, 531.4512847031481)
(461.1752069457239, 260.9913413473396, 530.1606378481499)
(479.772007043359, 239.15246674387842, 518.3664505284343)
(496.7212886413738, 230.31491233670536, 527.661439501915)
(483.8646298284844, 215.56348894646183, 504.86193742573886)
(486.8107187199258, 201.02005233835595, 501.8345298935808)
(478.8499480082069, 187.4377997254455, 513.2134782721416)
(459.35644898490625, 163.63649465045964, 518.5124328639316)
(462.9068457153712, 152.51859276981938, 497.11324754371685)
